year,exam_type,city,affiliation,region_name,system_type,department_code,department_name,position_code,position_name,position_desc,exam_category,open_ratio,recruit_count,education,major_requirement,other_requirements,apply_count,competition_ratio,min_entry_score,max_entry_score,max_xingce_score,max_shenlun_score,max_police_score,min_police_score
2026,事业单位,安庆市,市,,,,宜秀区地方金融服务中心,1604010.0,管理,"最低3年服务期
",,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,宜秀区妇幼保健计划生育服务中心,1604012.0,专业技术,最低3年服务期,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,宜秀区招商中心,1604016.0,管理,"最低3年服务期
需经常出差",,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,宜秀区招商中心,1604017.0,管理,"最低3年服务期
需经常出差",,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,宜秀区新闻报道中心,1604004.0,管理,"最低3年服务期
需经常加班",,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,宜秀区档案馆,1604015.0,专业技术,最低3年服务期,,3,3,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,宜秀区民政事务服务中心,1604006.0,管理,"最低3年服务期
",,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,宜秀区法律援助中心,1604007.0,管理,"最低3年服务期
",,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,宜秀区疾病预防控制中心,1604013.0,专业技术,最低3年服务期,,3,2,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,宜秀区组织工作服务中心,1604003.0,管理,"最低3年服务期
参与组织工作，需经常加班、值班",,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,宜秀区统计调查普查中心,1604014.0,专业技术,最低3年服务期,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,宜秀区罗岭镇农业农村服务中心,1604020.0,管理,最低3年服务期,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,宜秀区财政国库支付中心,1604008.0,管理,"最低3年服务期
",,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,宜秀区财政国库支付中心,1604009.0,管理,"最低3年服务期
",,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市交通运输综合行政执法支队,1601038.0,管理,,,3,2,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市交通运输综合行政执法支队,1601039.0,管理,,,3,2,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市交通运输综合行政执法支队,1601040.0,管理,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市人大预算联网信息中心,1601003.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市人才综合服务中心,1601028.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市人防（民防）指挥信息保障中心,1601069.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市企业服务中心,1601082.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市党风廉政教育中心,1601007.0,专业技术,,,3,3,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市公共就业创业服务中心,1601024.0,管理,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市公共就业创业服务中心,1601025.0,管理,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市公共资源交易中心,1601072.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市公路管理服务中心,1601041.0,管理,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市公路管理服务中心,1601042.0,管理,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市养老服务指导中心,1601018.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市劳动保障信息中心,1601026.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市发展研究中心,1601014.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市发展研究中心,1601015.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市固定资产投资审计中心,1601060.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市地质环境监测和灾害防治中心,1601030.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市妇女儿童事业发展服务中心,1601073.0,管理,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市委党校,1601079.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市委党校,1601080.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市委党校,1601081.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市委机关信息服务中心,1601001.0,专业技术,,,3,2,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市委机关信息服务中心,1601002.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市宿松县生态环境保护综合行政执法大队,1601035.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市巡察信息中心,1601008.0,专业技术,,,3,2,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市市场监管综合行政执法支队,1601061.0,管理,,,3,2,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市市场监管综合行政执法支队,1601062.0,管理,,,3,2,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市市场监管综合行政执法支队,1601063.0,管理,,,3,2,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市市直机关后勤服务中心,1601077.0,管理,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市应急管理服务中心,1601059.0,管理,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市建筑管理处,1601037.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市怀宁县生态环境保护综合行政执法大队,1601033.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市扶贫信息监测评估中心,1601046.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市扶贫信息监测评估中心,1601047.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市改革研究中心,1601010.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市改革研究中心,1601011.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市政协委员履职服务中心,1601005.0,管理,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市政协委员履职服务中心,1601006.0,"专业
技术",,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市政府政策研究中心,1601004.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市数据中心,1601070.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市数据中心,1601071.0,管理,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市文化市场综合行政执法支队,1601052.0,管理,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市文化市场综合行政执法支队,1601053.0,管理,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市新闻传媒中心,1601074.0,"专业技术
（新媒体技术岗）",,,3,3,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市新闻传媒中心,1601075.0,"专业技术
（新媒体复合型技术岗）",,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市新闻传媒中心,1601076.0,专业技术      （新媒体编采岗）,,,3,3,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市旅游发展促进中心,1601051.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市林业科技推广中心,1601066.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市桐城市环境保护局经济技术开发区环保分局,1601031.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市桐城市生态环境保护综合行政执法大队,1601032.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市水产技术推广中心站,1601048.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市河湖管理服务中心,1601050.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市法律援助中心,1601017.0,管理,,,3,2,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市港航管理服务中心,1601043.0,"专业
技术",,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市潜山市生态环境保护综合行政执法大队,1601034.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市物资和能源储备中心,1601068.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市现代教育技术中心,1601016.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市生态环境保护综合行政执法支队,1601036.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市疾病预防控制中心,1601054.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市疾病预防控制中心,1601055.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市直机关党员管理服务中心,1601013.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市社会保险费征缴稽核中心,1601027.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市社会（儿童）福利院,1601019.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市社会（儿童）福利院,1601020.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市第一光荣院,1601057.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市统战事务服务中心,1601009.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市网络安全应急服务中心,1601012.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市自然资源和规划档案数据中心,1601029.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市计量测试所,1601064.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市财政工程造价审核中心,1601021.0,"专业
技术",,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市财政工程造价审核中心,1601022.0,"专业
技术",,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市财政绩效评价中心,1601023.0,"专业
技术",,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市道路运输管理服务中心,1601044.0,管理,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市道路运输管理服务中心,1601045.0,管理,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市长江河道管理处,1601049.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市食品药品检验中心,1601065.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,市驻深圳联络处,1601078.0,管理,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,新闻中心,1602002.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,水务综合服务中心,1602007.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,组织工作服务中心,1602001.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,经开区综合执法大队,1601083.0,管理,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,经开区综合执法大队,1601084.0,管理,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,综合行政执法队,1602011.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,安庆市,市,,,,综合行政执法队,1602012.0,管理,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,为民服务中心,1303035.0,专技岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,为民服务中心,1303036.0,管理岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,乡镇自然资源规划所（林业站）,1302005.0,管理岗位,,,3,3,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,人才综合服务中心,1302004.0,管理岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,会计中心,1302002.0,专业技术岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益二类,,公办幼儿园,1304013.0,专业技术岗,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益二类,,公证处,1305002.0,管理岗,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,公路事业发展中心,1302010.0,专业技术岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,公路运输事业发展中心,1302008.0,专业技术岗位,,,3,2,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,公路运输事业发展中心,1302009.0,专业技术岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,农业综合开发办公室,1302015.0,专业技术岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,区政府会计中心卫生分中心,1302021.0,专业技术岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,医疗保障服务中心,1302014.0,专业技术岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,县中斗闸管理处,1303021.0,专技岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,县交通运输综合行政执法大队,1303018.0,管理岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,县人才综合服务中心,1303008.0,专技岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益二类,,县价格监测认证中心,1303005.0,专技岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,县公共资源交易中心,1303029.0,专技岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,县公路事业发展中心,1303016.0,专技岗位,工作环境主要为室外，工作强度大。,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,县农业技术服务中心,1303019.0,专技岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,县医疗保障服务中心,1303027.0,专技岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,县医疗保障服务中心,1303028.0,专技岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,县博物馆,1303023.0,专技岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,县卫生计生会计核算中心,1303038.0,专技岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,县国库集中支付中心,1303007.0,专技岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,"县土地收购储备中心
",1303011.0,专技岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,县城乡规划管理服务中心,1303012.0,专技岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,县城市防洪管理处,1303022.0,专技岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,县妇幼保健计划生育服务中心,1303040.0,专技岗位,,,3,3,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,县市场监管综合行政执法大队,1303025.0,管理岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,县房地产事业管理服务中心,1303015.0,专技岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,县政协信息中心,1303002.0,管理岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,县机关效能建设评议监测中心,1303003.0,管理岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,县林业事业发展中心,1303010.0,专技岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,县残疾人劳动就业服务所,1303030.0,管理岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,"县殡葬管理所
",1303009.0,专技岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,县烈士陵园管理中心,1303024.0,管理岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,县爱国卫生健康事业发展中心,1303037.0,管理岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,县疾病预防控制中心,1303039.0,专技岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益二类,,县第四人民医院,1303041.0,专技岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益二类,,县第四人民医院,1303042.0,专技岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,县粮食和物资储备管理服务中心,1303004.0,专技岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,县统计调查队,1303026.0,专技岗位,工作环境主要为室外，工作强度大。,,3,2,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,县融媒体中心,1303001.0,专技岗位,,,3,2,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,县行政复议委员会听证室,1303006.0,管理岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,县贫困监测信息中心,1303020.0,专技岗位,工作环境主要为室外，工作强度大。,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,县道路运输事业发展中心,1303017.0,专技岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,县重点工程建设服务中心,1303013.0,专技岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,双桥街道办事处所属事业单位,1302022.0,管理岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,四合镇为民服务中心,1304015.0,专业技术岗,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,宁国市交通建设工程质量监督站,1305007.0,专业技术岗,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,宁国市交通运输综合行政执法大队,1305006.0,专业技术岗,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,宁国市农业综合行政执法大队,1305008.0,专业技术岗,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,宁国市建设监督管理站,1305005.0,专业技术岗,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,宁国市林业事业发展中心,1305012.0,专业技术岗,,,3,2,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,宁国市水利工程建设管理所,1305010.0,专业技术岗,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,宁国市物业管理服务中心,1305004.0,专业技术岗,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,宁国市生态环境监测站,1301004.0,专技岗,本岗位需经常外出，从事水面、山间、高空等野外作业以及夜间监测,,3,1,,结构化面试,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,宁国市种植业服务中心,1305009.0,专业技术岗,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,宁国市自然资源信息中心,1305003.0,专业技术岗,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益二类,,宁国市融媒体中心,1305011.0,专业技术岗,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益二类,,安徽省宣城市敬亭公证处,1301003.0,专技岗,经常性出差和节假日值班,,3,2,,结构化面试,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,宣城市住房公积金管理中心,1301006.0,专技岗,办公地点位于广德,,3,1,,结构化面试,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,宣城市住房公积金管理中心,1301007.0,专技岗,办公地点位于旌德,,3,1,,结构化面试,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,宣城市特殊教育中心,1301002.0,专技岗,,,3,1,,结构化面试,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,宣城市统战事务服务中心,1301001.0,管理岗,定向招聘“服务基层项目”人员和退役士兵,,3,1,,结构化面试,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,市地方海事（港航管理）事业发展中心,1301005.0,专技岗,,,3,1,,结构化面试,,,,,,,,,
2026,事业单位,宣城市,市,,,,市场监管综合行政执法大队,1302013.0,专业技术岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,广德市交通运输综合行政执法大队,1304006.0,专业技术岗,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,广德市农产品质量安全管理服务中心,1304008.0,管理岗,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,广德市农产品质量安全管理服务中心,1304009.0,专业技术岗,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,广德市卢村水库工程管理处,1304010.0,专业技术岗,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,广德市基层自然资源和规划所,1304004.0,专业技术岗,,,3,2,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,广德市房地产管理中心,1304005.0,专业技术岗,,,3,2,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,广德市房屋征收与补偿管理中心,1304001.0,专业技术岗,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,广德市法律援助中心,1304002.0,管理岗,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,广德市疾病预防控制中心,1304011.0,专业技术岗,,,3,2,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益二类,,广德市融媒体中心,1304012.0,专业技术岗,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,广德市财政预算绩效评审中心,1304003.0,专业技术岗,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,广德市道路运输事业发展中心,1304007.0,专业技术岗,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,应急服务中心,1302007.0,专业技术岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,所属事业单位,1308009.0,专业技术岗,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,所属事业单位,1308010.0,专业技术岗,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,所属事业单位,1308011.0,管理岗,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,所属事业单位,1308012.0,专业技术岗,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,所属事业单位,1308013.0,管理岗,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,所属事业单位,1308014.0,专业技术岗,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,所属事业单位,1308015.0,专业技术岗,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,所属事业单位,1308016.0,管理岗,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,所属事业单位,1308017.0,专业技术岗,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,所属事业单位,1308018.0,专业技术岗,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,所属事业单位,1308019.0,专业技术岗,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,所属事业单位,1308020.0,专业技术岗,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,扬溪镇自然资源和规划所,1307007.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,投资审计中心,1302006.0,专业技术岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,政策性金融保险服务中心,1302003.0,专业技术岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,数据资源管理中心,1302012.0,专业技术岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,新杭镇综合行政执法大队,1304014.0,专业技术岗,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,旌德县全域旅游发展服务中心,1308006.0,管理岗,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,旌德县公路事业发展中心,1308005.0,管理岗,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,旌德县医疗保障服务中心,1308003.0,专业技术岗,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,旌德县应急指挥和救援保障中心,1308007.0,专业技术岗,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,旌德县庙首自然资源和规划管理中心所,1308004.0,专业技术岗,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,旌德县林业有害生物防治检疫站,1308008.0,专业技术岗,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,旌德县重点项目服务中心,1308002.0,专业技术岗,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,旌德县预算联网监督中心,1308001.0,管理岗,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,水利工程建设所,1302019.0,专业技术岗位,,,3,2,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,水电工程管理所,1302020.0,专业技术岗位,,,3,2,,,,,,,,,,,
2026,事业单位,宣城市,市,,公益一类,,法律援助中心,1305001.0,管理岗,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,洪林镇人民政府所属事业单位,1302024.0,专业技术岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,物业管理办公室,1302011.0,专业技术岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,社会福利院,1302018.0,管理岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,种植业局,1302016.0,专业技术岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,种植业局,1302017.0,专业技术岗位,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,绩溪县全域旅游发展中心,1307011.0,管理,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,绩溪县公证处,1307005.0,管理,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,绩溪县公路事业发展中心,1307008.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,绩溪县养老服务中心,1307003.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,绩溪县农业农村事业发展中心,1307010.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,绩溪县市场监督检验所,1307014.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,绩溪县应急救援指挥中心,1307013.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,绩溪县民政事务综合服务中心,1307004.0,管理,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,绩溪县水利事业发展中心,1307009.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,绩溪县消费者权益保护委员会秘书处,1307015.0,管理,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,绩溪县疾病预防控制中心,1307012.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,绩溪县科技创新服务中心,1307002.0,专业技术,,,3,1,,,,,,,,,,,
2026,事业单位,宣城市,市,,,,绩溪县融媒体中心,1307016.0,专业技术,,,3,1,,,,,,,,,,,
